
灏,hao,fourth,"vast, large, grand, expansive"
疥,jie,fourth,"scabies, itch"
苜,mu,fourth,clover
荞,qiao,second,buckwheat
嘣,beng,first,syllable
夤,yin,second,distant place; remote; deep
砝,fa,second,balance weights
颞,nie,fourth,the temporal bone
開,kai,first,"open; initiate, begin, start"
忤,wu,third,"insubordinate, stubborn; wrong"
遢,ta,fourth,"careless, negligent, slipshod"
旎,ni,third,fluttering of flag; romantic
瘛,chi,fourth,used in 瘛疭
魉,liang,third,a kind of monster
辇,nian,third,hand-cart; transport by carriage
見,jian,fourth,"see, observe, behold; perceive"
瓤,rang,second,"flesh, core, pulp, pith"
荥,xing,second,a county in Henan; the rising and dashing of waves
涫,guan,fourth,(classical) to boil
娌,li,third,used in 妯娌
氚,chuan,first,tritium
臁,lian,second,calf of the leg
毂,gu,third,hub of wheel
碇,ding,fourth,anchor
毖,bi,fourth,"guard against, take care; caution"
壅,yong,first,to obstruct
吡,bi,third,blame
缛,ru,fourth,"decorative, adorned, elegant"
玮,wei,third,"type of jade; rare, valuable"
羟,qiang,third,hydroxide
還,hai,second,"still, yet, also, besides"
珈,jia,first,"gamma, jewelry"
颀,qi,second,tall and slim
虼,ge,fourth,a flea; species of beetle
祇,qi,second,"the spirit of the earth; (used for只) only, merely, but"
佝,gou,first,rickets
翕,xi,first,agree
遴,lin,second,"select, choose; surname"
珏,jue,second,two pieces of jade joined together
郛,fu,second,outer walls of city; suburbs
較,jiao,fourth,"compare; comparatively, more"
驗,yan,fourth,"test, examine, inspect; verify"
玖,jiu,third,black-colored jade
蹇,jian,third,"lame, crippled; unlucky"
逋,bu,first,"flee, run away, leave debt unsettled"
氅,chang,third,overcoat; down feathers
粽,zong,fourth,dumpling made of glutinous rice
诂,gu,third,"exegesis, explanation; explain"
岢,ke,third,used in 岢岚
聒,gua,first,"clamor, din, hubbub"
髁,ke,first,"thigh bone, hipbone; kneecap"
黍,shu,third,glutinous millet; KangXi radical number 202
芾,fei,fourth,flower; small; little; lush
淝,fei,second,name of an affluent of the Poyang Lake
鲎,hou,fourth,king crab
鞣,rou,second,"tan, soften"
髋,kuan,first,hipbone; hip
闳,hong,second,"gate, barrier; wide, vast, expand"
潆,ying,second,tiny stream; swirl around
汨,mi,fourth,Mi(luo) river in Hunan province where Qu Yuan drowned himself; to sink; used (erroneously) for汩
胍,gua,first,guanidine
阏,e,fourth,"block, obstruct, stop up"
钤,qian,second,"lock, latch; stamp, seal"
鹜,wu,fourth,duck
鬈,quan,second,fine growth of hair curly hair
铵,an,third,ammonium
戬,jian,third,"exterminate, destroy; blessing"
點,dian,third,"dot, speck, spot; point, degree"
崮,gu,fourth,"a mesa, hill with flat top and steep sides"
枰,ping,second,smooth board; chessboard; chess
樯,qiang,second,"mast, yard-arm, boom"
脍,kuai,fourth,minced meat or fish
畲,she,first,to cultivate land by first setting fire to it
衾,qin,first,"coverlet, quilt"
蹼,pu,third,webbed feet of waterfowl
題,ti,second,"forehead; title, headline; theme"
劬,qu,second,"be diligent, toil, endeavor"
咭,ji,first,variant of 叽
囫,hu,second,"entire, whole"
洱,er,third,a lake in Yunnan
刎,wen,third,"behead, cut throat"
芏,du,fourth,used in 茳芏
琊,ya,second,a place in eastern Shandong
碚,bei,fourth,suburb
鳕,xue,third,codfish
谪,zhe,second,"charge, blame; disgrace; demote"
芎,qiong,first,a kind of herb
恂,xun,second,"careful, sincere, honest; trust"
槿,jin,third,hibiscus
鲢,lian,second,"silver carp, hypophthalmiathys"
鲧,gun,third,giant fish; father of emperor
嘧,mi,fourth,pyrimidine
绀,gan,fourth,dark blue or reddish color
郦,li,fourth,"ancient place name, surname"
噱,jue,second,"laugh heartily, laugh aloud"
浠,xi,first,name of a river in Hubei
潸,shan,first,weep; tears flowing
跏,jia,first,sit cross-legged; squat
鲶,nian,second,sheat
矍,jue,second,look about in fright or alarm
苌,chang,second,averrhora carambola; surname
抻,chen,first,pull
琰,yan,third,"jewel, gem; glitter of gems"
鹚,ci,second,cormorant
龆,tiao,second,lose baby teeth and get adult teeth
臬,nie,fourth,"law, rule; door post"
芄,wan,second,Metaplexis stauntoni
呔,dai,first,"(Cant.) a necktie, a tire"
雒,luo,fourth,black horse with white mane
觞,shang,first,wine vessel; propose toast; feast
钒,fan,second,vanadium
饫,yu,fourth,"surfeited, satiated; confer"
阒,qu,fourth,"alone; quiet, still"
槎,cha,second,"raft; time, occasion; to hew"
鸩,zhen,fourth,a bird resembling the secretary falcon
舂,chong,first,grind in mortar
谠,dang,third,"counsel, advice; speak out"
阡,qian,first,footpaths between fields; paths
莒,ju,third,hemp-like plant; taro; herb
萸,yu,second,dogwood
妗,jin,fourth,wife of mother's brother
稔,ren,third,"ripe grain; harvest; to know, be familiar with"
穰,rang,second,"stalks of grain; lush, abundant"
蚧,jie,fourth,"a red spotted lizard, used as medicine"
餍,yan,fourth,to eat to the full
谯,qiao,second,tower; surname
芗,xiang,first,fragrant smell of grain; aromatic
菸,yan,first,to fade; withered or dried leaves; tobacco (used for烟and煙)
葩,pa,first,flowers
踔,chuo,first,to get ahead; to stride; to excel
厣,yan,third,shell
佻,tiao,first,frivolous; unsteady; delay
嘌,piao,fourth,"fast, speedy"
饩,xi,fourth,sacrficial victim; gift; grain
钏,chuan,fourth,"bracelet, armlet"
蠓,meng,third,midges; sandflies
黩,du,second,"to dishonor, defile, corrupt; soiled"
倨,ju,fourth,"arrogant, haughty, rude"
腸,chang,second,intestines; emotions; sausage
缬,xie,second,patterned silk; tie knot
殚,dan,first,"utmost, entirely, quite; use up"
钿,dian,fourth,"hairpin; gold inlaid work, filigree"
鎏,liu,second,pure gold
恁,nen,fourth,"that, like this, thus, so, such"
藿,huo,fourth,"lophanthus rugosus, betony"
囟,xin,fourth,top of the head; skull
鄣,zhang,first,"name of an ancient city in N. Jiangsu, near Shandong"
呋,fu,first,used in 呋喃
婺,wu,fourth,name of a star
绱,shang,fourth,the piece of leather used for soles on Chinese shoes; a patch
瓯,ou,first,"bowl, cup; small tray"
旃,zhan,first,silk banner with bent pole
锶,si,first,strontium
酩,ming,third,drunk; intoxicated; tipsy
恹,yan,first,"feeble, sickly; tranquil, calm"
逶,wei,first,"winding, curving; swagger"
缦,man,fourth,"plain silk; simple, plain"
鸹,gua,first,the crow
螟,ming,second,"kind of caterpillar, larva"
菟,tu,second,dodder; creeper
阗,tian,second,a place in Xinjiang province
濉,sui,first,name of a river
篑,kui,fourth,a bamboo basket for carrying earth
醪,lao,second,"unclear wine, wine with dregs"
鲛,jiao,first,shark
讦,jie,second,to accuse; to pry
媪,ao,third,old woman; lower-class woman
邬,wu,first,various place names; surname
殇,shang,first,die young; national mourning
鄯,shan,fourth,district in Gansu during the Tang dynasty
芡,qian,fourth,plant allied to the waterlily
嫠,li,second,a widow
肼,jing,third,hydrazine
峤,jiao,fourth,high pointed mountain
矽,xi,fourth,silicon
讧,hong,fourth,confusion; internal strife
掼,guan,fourth,"throw ground; know, be familiar"
焖,men,fourth,"simmer, cook over slow fire"
愆,qian,first,"a fault, mistake, error, transgression"
聩,kui,fourth,deaf
岘,xian,fourth,steep hill; mountain in Hubei
靛,dian,fourth,indigo; any blue dye
菖,chang,first,"iris, sweet flag, calamus"
卟,bu,third,a chemical compound; divination; to consider
姒,si,fourth,wife of elder brother
杷,pa,second,loquat
砉,huo,fourth,"sound of a thing flying fast by, whoosh"
袢,pan,fourth,robe
蚋,rui,fourth,"gnat, mosquito"
笳,jia,first,a reed leaf whistle
挈,qie,fourth,"assist, help, lead by hand"
關,guan,first,frontier pass; close; relation
踽,ju,third,to walk alone; self-reliant
黾,mian,third,to strive; to endeavor
麼,me,neutral,"interrogative final particle; insignificant, small, tiny"
侩,kuai,fourth,"go-between, broker, proxy"
凫,fu,second,"wild duck, teal; swim"
诔,lei,third,"eulogize, praise the dead"
郯,tan,second,name of a small ancient principality which was situated in what is now part of Shantung and Kiangsu
韪,wei,third,right; proper; perpriety
挲,sa,first,to feel or fondle with the fingers
笪,da,second,a coarse mat of rushes or bamboo
鼋,yuan,second,"large turtle, sea turtle"
莜,you,second,Avena nuda; a bamboo basket
風,feng,first,"wind; air; manners, atmosphere"
菅,jian,first,"coarse grass, themedia forskali"
嵊,sheng,fourth,"district in Shaohsing, Chekiang"
裢,lian,second,folding purse inserted in belt
趿,ta,first,to tread on; slipshod
箸,zhu,fourth,chopsticks
莴,wo,first,lettuce
莠,you,third,"weeds, tares; undesirable, evil"
阌,wen,second,"wen xiang, Henan province"
旯,la,second,"nook, corner"
圜,huan,second,"circle, surround; encircle"
涪,fu,second,river in Sichuan province
赍,ji,first,present
柞,zha,fourth,oak; spinous evergreen tree; to clear away trees
嗍,suo,first,to suck
囵,lun,second,"all, complete, entire"
榧,fei,third,type of yew
裰,duo,first,to mend clothes
笾,bian,first,bamboo container for food
簟,dian,fourth,bamboo mat
跎,tuo,second,"slip, stumble, falter; vacillate"
巽,xun,fourth,"5th of the 8 trigrams; south-east; mild, modest, obedient"
曷,he,second,why? what? where?
逖,ti,fourth,"far, distant; keep at distance"
骓,zhui,first,piebald horse
绔,ku,fourth,trousers
枋,fang,first,sandalwood; tree used as timber
镒,yi,fourth,measure of weight for gold
魃,ba,second,drought demon
餮,tie,fourth,a legendary animal; a greedy person
讵,ju,fourth,an interjection used express surprise
乜,mie,first,to squint; (Cant.) what? huh?
鄢,yan,first,name of a district in Honan
瑭,tang,second,a kind of jade
踅,xue,second,to walk around; turn back midway
馓,san,third,fried round cakes of wheat flour
蟛,peng,second,a land-crab
鳟,zun,first,barbel
荛,rao,second,"fuel, firewood; stubble; Wikstroemia japonica"
菬,qiao,second,
忪,song,first,"quiet, calm, tranquil, peaceful"
阍,hun,first,"gatekeeper; gate, door"
姹,cha,fourth,"beautiful, colorful; girl"
纰,pi,first,spoiled silk; hem of dress; mista
桉,an,first,eucalyptus
氪,ke,fourth,krypton
氘,dao,first,deuterium
垅,long,third,"mound, grave; ridge in field"
郃,he,second,county in Shanxi province
汊,cha,fourth,a branching stream
娉,ping,first,"beautiful, attractive, charming, graceful"
纡,yu,first,"bend, turn, twist; distort"
缟,gao,third,white raw silk
旮,ga,first,"nook, corner"
镢,jue,second,hoe
傈,li,fourth,tribe
堋,peng,second,bury
蔺,lin,fourth,rush used for making mats; surnam
庥,xiu,first,"shade; shelter, protection"
枥,li,fourth,type of oak; stable
腭,e,fourth,"palate, roof of mouth"
鹕,hu,second,pelican
笮,ze,second,boards which support tiles on roof
髂,qia,fourth,the pelvis
魍,wang,third,"demons, mountain spirits"
缁,zi,first,black silk
槊,shuo,fourth,"spear, lance"
跞,li,fourth,"walk, move"
醚,mi,second,ether
吒,zha,first,"shout, roar, bellow; scold"
枳,zhi,third,trifoliate orange; hedge thorn; (Cant.) a plug
搿,ge,second,to hug
鹧,zhe,fourth,partridge
蜍,chu,second,toad
舻,lu,second,bow or prow of boat
鏊,ao,fourth,"a flat, iron cooking-plate for cakes"
禳,rang,second,"pray or sacrifice, exorcise"
蒺,ji,second,furze; gorse
钹,bo,second,cymbals
蜢,meng,third,grasshopper
鬻,yu,fourth,"sell; child, childish; nourish"
珩,hang,second,the top gem of the pendants
卮,zhi,first,measuring cup; wine container
垭,ya,first,character used in place names
苄,bian,fourth,benzyl
苕,shao,second,rush plant
菀,wan,third,luxuriance of growth
骠,biao,first,"charger, steed; swift, valiant"
袷,jia,second,lined garment
跹,xian,first,"wander about, walk around; revolve"
瘘,lou,fourth,"fistula, sore, ulcer, goiter"
騔,ge,second,
論,lun,fourth,debate; discuss; discourse
磬,qing,fourth,musical instrument; musical stone
缶,fou,third,earthen crock or jar; rad. 121
笸,po,third,flat basket for grain
鸷,zhi,fourth,"hawk, vulture"
頭,tou,second,"head; top; chief, first; boss"
芰,ji,fourth,water caltrop
蕲,qi,second,variety of artemisia seek
阆,lang,second,"high door; high gate; high, lofty"
纨,wan,second,"white silk, fine silk; gauze"
琮,cong,second,octagonal piece of jade with hole in middle
牦,mao,second,tail; hair; yak
砩,fu,second,"dam up water with rocks, name of a rock"
蠲,juan,first,"the millipede sometimes confounded with the grow-worm; bright, clear"
锒,lang,second,lock
锕,a,first,actinium (Ac)
郓,yun,fourth,place name
妯,zhou,second,used in 妯娌
驷,si,fourth,team of four horses; horses
鹩,liao,second,wren
舢,shan,first,sampan
趸,dun,third,sell or buy wholesale; store
證,zheng,fourth,"proof, evidence; testify, verify"
養,yang,third,"raise, rear, bring up; support"
芫,yan,second,"daphne genkwa, poisonous plant"
嗉,su,fourth,crop (of bird)
蠊,lian,second,cockroach
笊,zhao,fourth,"ladle, bamboo skimmer"
莸,you,second,caryopteris divaricata
饴,yi,second,sweet-meats; sweet-cakes; syrup
阃,kun,third,threshold; inner appartments; woman
浯,wu,second,name of a river in Shandong
枇,pi,second,loquat
焱,yan,fourth,flames
铆,mao,third,rivet
擤,xing,third,to blow the nose with fingers
柢,di,third,"root, base; bottom of object"
醢,hai,third,minced pickled meat; mince
呲,ci,first,give a talking-to
崾,yao,third,place name in Shanxi province
溆,xu,fourth,river in Hunan
潴,zhu,first,pond; a pool
牖,you,third,window; lead enlightenment
硪,wo,fourth,used in 石硪
碓,dui,fourth,pestle
鹆,yu,fourth,myna; manah; Acridotheres tristis
鬣,lie,fourth,"bristles, mane"
堀,ku,first,"cave, hole"
帙,zhi,fourth,book cover; satchel or bag
雱,pang,first,snowing heavily
須,xu,first,"must, have to, necessary; moment; whiskers"
進,jin,fourth,"advance, make progress, enter"
诎,qu,first,"bend, stoop, crouch; to yield"
獐,zhang,first,"roebuck, hornless river deer"
桁,heng,second,cross-beams of roof
蛱,jia,second,kind of butterfly
鳏,guan,first,huge fish; widower; bachelor
郴,chen,first,county in Hunan province; surname
幂,mi,fourth,"cover-cloth, cover with cloth"
箝,qian,second,"tweezers, pliers, tongs, pincers"
僳,su,fourth,minority name
疝,shan,fourth,"hernia, rupture"
茴,hui,second,"fennel, aniseed"
揶,ye,second,"make fun of, ridicule"
呦,you,first,the bleating of the deer
嗌,ai,fourth,"the throat; to quarrel, choke"
囹,ling,second,"prison, enclosure"
螈,yuan,second,a silkworm
脲,niao,fourth,urea
镊,nie,fourth,"tweezers, forceps, pincers"
锑,ti,first,antimony
胨,dong,fourth,a kind of protein
膈,ge,second,diaphragm
痼,gu,fourth,chronic disease
鳊,bian,first,bream
赅,gai,first,prepared for; inclusive
贽,zhi,fourth,gift superior; gift given
處,chu,fourth,"place, locale; department"
苤,pie,third,kohl rabi
峄,yi,fourth,a range of peaks in Shandong and Jiangsu; the name of a mountain
桡,rao,second,bent or twisted piece of wood
雎,ju,first,"osprey, fishhawk; hold back"
鲋,fu,fourth,"carp, carassicus auratus"
鞫,ju,first,"interrogate, question"
鼬,you,fourth,"weasel, mustela itatis"
獯,xun,first,a tribe of Scythians which invaded China during the Hsia dynasty
昀,yun,second,sun light; used in personal names
痍,yi,second,"wound, bruise, sore"
蟊,mao,second,a fly which is used similarly to cantharides
鞴,bei,fourth,saddle up horse; drive horse
疖,jie,first,"pimple, sore, boil"
熘,liu,first,to steam
乇,tuo,first,"to depend on, to entrust with"
羸,lei,second,"weak, lean, emaciated, exhausted"
嵴,ji,third,mountain ridge
栀,zhi,first,gardenia
槲,hu,second,type of oak
炝,qiang,fourth,stir-fry or boil in water or oil then cook with a sauce
炷,zhu,fourth,"candle wick, lamp wick; stick of incense"
硐,dong,fourth,"variant of 洞, cave; chamber; pit"
锸,cha,first,"spade, shovel; marking pin"
鹂,li,second,Chinese oriole; Oriolus oriolus
裾,ju,first,"lapel, border of garment; skirt"
侪,chai,second,"a company, companion; together"
診,zhen,third,"examine patient, diagnose"
調,diao,fourth,"transfer, move, change; tune"
珐,fa,fourth,"enamel, cloissoné"
